time 	 desired_ee_pos 	 ee_pos
12.4992	3.50647 1.38594	3.51381 1.38589
12.5002	3.50647 1.38594	3.51375 1.38589
12.5012	3.50647 1.38594	3.51368 1.38589
12.5022	3.50647 1.38594	3.51361 1.38589
12.5032	3.50647 1.38594	3.51354 1.38589
12.5042	3.50647 1.38594	3.51348 1.38589
12.5052	3.50648 1.38594	3.51341 1.38589
12.5062	3.50648 1.38594	3.51335 1.38589
12.5072	3.50648 1.38594	3.51328 1.38589
12.5082	3.50649 1.38594	3.51322 1.38589
12.5092	3.50649 1.38594	3.51316 1.38589
12.5102	 3.5065 1.38594	3.51309 1.38589
12.5112	 3.5065 1.38594	3.51302 1.38589
12.5122	3.50651 1.38594	3.51296 1.38589
12.5132	3.50652 1.38594	 3.5129 1.38589
12.5142	3.50652 1.38594	3.51283 1.38589
12.5152	3.50653 1.38594	3.51277 1.38589
12.5162	3.50654 1.38594	3.51271 1.38589
12.5172	3.50655 1.38594	3.51265 1.38589
12.5182	3.50656 1.38594	3.51259 1.38589
12.5193	3.50657 1.38594	3.51253 1.38589
12.5202	3.50658 1.38594	3.51247 1.38589
12.5212	3.50659 1.38594	3.51242 1.38589
12.5222	 3.5066 1.38594	3.51236 1.38589
12.5232	3.50661 1.38594	 3.5123 1.38589
12.5242	3.50662 1.38594	3.51225 1.38589
12.5253	3.50664 1.38594	3.51219 1.38589
12.5263	3.50665 1.38594	3.51213 1.38589
12.5273	3.50666 1.38594	3.51207 1.38589
12.5283	3.50668 1.38594	3.51202 1.38589
12.5293	3.50669 1.38594	3.51197 1.38589
12.5303	3.50671 1.38594	3.51192 1.38589
12.5312	3.50673 1.38594	3.51186 1.38589
12.5322	3.50674 1.38594	3.51181 1.38589
12.5332	3.50676 1.38594	3.51176 1.38589
12.5343	3.50678 1.38594	3.51171 1.38589
12.5352	 3.5068 1.38594	3.51165 1.38589
12.5362	3.50682 1.38594	 3.5116 1.38589
12.5372	3.50684 1.38594	3.51155 1.38589
12.5383	3.50686 1.38594	 3.5115 1.38589
12.5392	3.50688 1.38594	3.51146 1.38589
12.5402	 3.5069 1.38594	3.51141 1.38589
12.5412	3.50692 1.38594	3.51136 1.38589
12.5423	3.50694 1.38594	3.51131 1.38589
12.5432	3.50696 1.38594	3.51126 1.38588
12.5442	3.50699 1.38594	3.51122 1.38588
12.5452	3.50701 1.38594	3.51117 1.38588
12.5463	3.50703 1.38594	3.51113 1.38588
12.5472	3.50706 1.38594	3.51108 1.38588
12.5482	3.50708 1.38594	3.51104 1.38588
12.5493	3.50711 1.38594	3.51099 1.38588
12.5503	3.50714 1.38594	3.51095 1.38588
12.5513	3.50716 1.38594	3.51091 1.38588
12.5523	3.50719 1.38594	3.51086 1.38588
12.5533	3.50722 1.38594	3.51082 1.38588
12.5543	3.50725 1.38594	3.51078 1.38588
12.5552	3.50728 1.38594	3.51074 1.38588
12.5562	3.50731 1.38594	 3.5107 1.38588
12.5572	3.50734 1.38594	3.51066 1.38588
12.5583	3.50737 1.38594	3.51062 1.38588
12.5592	 3.5074 1.38594	3.51058 1.38588
12.5602	3.50743 1.38594	3.51054 1.38588
12.5613	3.50746 1.38594	3.51051 1.38588
12.5623	3.50749 1.38594	3.51047 1.38588
12.5632	3.50753 1.38594	3.51043 1.38588
12.5643	3.50756 1.38594	 3.5104 1.38588
12.5652	 3.5076 1.38594	3.51036 1.38588
12.5663	3.50763 1.38594	3.51033 1.38588
12.5672	3.50767 1.38594	3.51029 1.38588
12.5682	 3.5077 1.38594	3.51026 1.38588
12.5692	3.50774 1.38594	3.51023 1.38588
12.5703	3.50777 1.38594	3.51019 1.38588
12.5712	3.50781 1.38594	3.51016 1.38588
12.5722	3.50785 1.38594	3.51013 1.38588
12.5732	3.50789 1.38594	 3.5101 1.38588
12.5743	3.50793 1.38594	3.51006 1.38588
12.5752	3.50797 1.38594	3.51004 1.38588
12.5762	3.50801 1.38594	3.51001 1.38588
12.5772	3.50805 1.38594	3.50998 1.38588
12.5782	3.50809 1.38594	3.50995 1.38588
12.5792	3.50813 1.38594	3.50992 1.38588
12.5802	3.50817 1.38594	3.50989 1.38588
12.5812	3.50822 1.38594	3.50987 1.38588
12.5822	3.50826 1.38594	3.50984 1.38588
12.5832	 3.5083 1.38594	3.50981 1.38588
12.5842	3.50835 1.38594	3.50979 1.38588
12.5852	3.50839 1.38594	3.50976 1.38588
12.5863	3.50844 1.38594	3.50974 1.38588
12.5872	3.50848 1.38594	3.50971 1.38588
12.5882	3.50853 1.38594	3.50969 1.38588
12.5892	3.50858 1.38594	3.50967 1.38588
12.5902	3.50862 1.38594	3.50964 1.38588
12.5912	3.50867 1.38594	3.50962 1.38588
12.5922	3.50872 1.38594	 3.5096 1.38588
12.5932	3.50877 1.38594	3.50958 1.38588
12.5942	3.50882 1.38594	3.50956 1.38588
12.5952	3.50887 1.38594	3.50954 1.38588
12.5962	3.50892 1.38594	3.50952 1.38588
12.5972	3.50897 1.38594	 3.5095 1.38588
12.5982	3.50902 1.38594	3.50948 1.38588
12.5992	3.50907 1.38594	3.50947 1.38587
12.6002	3.50913 1.38594	3.50945 1.38587
12.6012	3.50918 1.38594	3.50943 1.38587
12.6022	3.50923 1.38594	3.50941 1.38587
12.6032	3.50929 1.38594	 3.5094 1.38587
12.6042	3.50934 1.38594	3.50938 1.38587
12.6052	 3.5094 1.38594	3.50937 1.38587
12.6062	3.50945 1.38594	3.50936 1.38587
12.6072	3.50951 1.38594	3.50934 1.38587
12.6082	3.50957 1.38594	3.50933 1.38587
12.6094	3.50963 1.38594	3.50932 1.38587
12.6102	3.50968 1.38594	 3.5093 1.38587
12.6112	3.50974 1.38594	3.50929 1.38587
12.6122	 3.5098 1.38594	3.50928 1.38587
12.6132	3.50986 1.38594	3.50927 1.38587
12.6142	3.50992 1.38594	3.50926 1.38587
12.6152	3.50998 1.38594	3.50925 1.38587
12.6162	3.51004 1.38594	3.50924 1.38587
12.6172	 3.5101 1.38594	3.50924 1.38587
12.6182	3.51017 1.38594	3.50923 1.38587
12.6192	3.51023 1.38594	3.50922 1.38587
12.6203	3.51029 1.38594	3.50921 1.38587
12.6213	3.51036 1.38594	3.50921 1.38587
12.6222	3.51042 1.38594	 3.5092 1.38587
12.6232	3.51048 1.38594	 3.5092 1.38587
12.6242	3.51055 1.38594	3.50919 1.38587
12.6252	3.51062 1.38594	3.50919 1.38587
12.6262	3.51068 1.38594	3.50918 1.38587
12.6272	3.51075 1.38594	3.50918 1.38587
12.6282	3.51082 1.38594	3.50918 1.38587
12.6292	3.51088 1.38594	3.50918 1.38587
12.6302	3.51095 1.38594	3.50918 1.38587
12.6312	3.51102 1.38594	3.50918 1.38587
12.6322	3.51109 1.38594	3.50917 1.38587
12.6332	3.51116 1.38594	3.50917 1.38587
12.6342	3.51123 1.38594	3.50918 1.38587
12.6352	 3.5113 1.38594	3.50918 1.38587
12.6362	3.51137 1.38594	3.50918 1.38587
12.6372	3.51144 1.38594	3.50918 1.38587
12.6382	3.51152 1.38594	3.50918 1.38587
12.6392	3.51159 1.38594	3.50919 1.38587
12.6402	3.51166 1.38594	3.50919 1.38587
12.6412	3.51174 1.38594	3.50919 1.38587
12.6422	3.51181 1.38594	 3.5092 1.38587
12.6432	3.51189 1.38594	 3.5092 1.38587
12.6442	3.51196 1.38594	3.50921 1.38587
12.6452	3.51204 1.38594	3.50922 1.38587
12.6462	3.51212 1.38594	3.50922 1.38587
12.6472	3.51219 1.38594	3.50923 1.38587
12.6482	3.51227 1.38594	3.50924 1.38587
12.6492	3.51235 1.38594	3.50925 1.38587
12.6502	3.51243 1.38594	3.50926 1.38587
12.6512	3.51251 1.38594	3.50927 1.38587
12.6522	3.51259 1.38594	3.50928 1.38587
12.6532	3.51267 1.38594	3.50929 1.38587
12.6542	3.51275 1.38594	 3.5093 1.38587
12.6552	3.51283 1.38594	3.50931 1.38587
12.6562	3.51291 1.38594	3.50932 1.38587
12.6572	3.51299 1.38594	3.50933 1.38587
12.6582	3.51307 1.38594	3.50935 1.38587
12.6592	3.51316 1.38594	3.50936 1.38587
12.6602	3.51324 1.38594	3.50937 1.38587
12.6612	3.51333 1.38594	3.50939 1.38587
12.6622	3.51341 1.38594	 3.5094 1.38587
12.6632	 3.5135 1.38594	3.50942 1.38587
12.6642	3.51358 1.38594	3.50943 1.38587
12.6652	3.51367 1.38594	3.50945 1.38588
12.6662	3.51375 1.38594	3.50947 1.38588
12.6672	3.51384 1.38594	3.50948 1.38588
12.6682	3.51393 1.38594	 3.5095 1.38588
12.6692	3.51402 1.38594	3.50952 1.38588
12.6702	3.51411 1.38594	3.50954 1.38588
12.6712	 3.5142 1.38594	3.50956 1.38588
12.6722	3.51429 1.38594	3.50957 1.38589
12.6732	3.51438 1.38594	3.50959 1.38589
12.6742	3.51447 1.38594	3.50961 1.38589
12.6752	3.51456 1.38594	3.50964 1.38589
12.6762	3.51465 1.38594	3.50966 1.38589
12.6772	3.51474 1.38594	3.50968 1.38589
12.6782	3.51483 1.38594	3.5097 1.3859
12.6792	3.51493 1.38594	3.50972  1.3859
12.6802	3.51502 1.38594	3.50975  1.3859
12.6812	3.51512 1.38594	3.50977  1.3859
12.6822	3.51521 1.38594	3.5098 1.3859
12.6832	3.51531 1.38594	3.50982  1.3859
12.6842	 3.5154 1.38594	3.50984  1.3859
12.6852	 3.5155 1.38594	3.50987  1.3859
12.6862	 3.5156 1.38594	3.50989 1.38591
12.6873	3.51569 1.38594	3.50993 1.38591
12.6882	3.51579 1.38594	3.50995 1.38591
12.6892	3.51589 1.38594	3.50998 1.38591
12.6902	3.51599 1.38594	3.51001 1.38591
12.6912	3.51609 1.38594	3.51003 1.38591
12.6922	3.51619 1.38594	3.51006 1.38591
12.6932	3.51629 1.38594	3.51009 1.38591
12.6943	3.51639 1.38594	3.51012 1.38592
12.6952	3.51649 1.38594	3.51015 1.38592
12.6962	3.51659 1.38594	3.51019 1.38592
12.6972	3.51669 1.38594	3.51022 1.38592
12.6982	 3.5168 1.38594	3.51025 1.38592
12.6992	 3.5169 1.38594	3.51028 1.38592
12.7002	  3.517 1.38594	3.51031 1.38592
12.7012	3.51711 1.38594	3.51035 1.38592
12.7022	3.51721 1.38594	3.51038 1.38592
12.7032	3.51732 1.38594	3.51042 1.38592
12.7042	3.51742 1.38594	3.51046 1.38592
12.7052	3.51753 1.38594	3.51049 1.38593
12.7062	3.51764 1.38594	3.51053 1.38593
12.7072	3.51774 1.38594	3.51057 1.38593
12.7082	3.51785 1.38594	 3.5106 1.38593
12.7093	3.51796 1.38594	3.51064 1.38593
12.7102	3.51807 1.38594	3.51068 1.38593
12.7112	3.51818 1.38594	3.51072 1.38593
12.7122	3.51829 1.38594	3.51076 1.38593
12.7132	 3.5184 1.38594	 3.5108 1.38593
12.7142	3.51851 1.38594	3.51084 1.38593
12.7152	3.51862 1.38594	3.51088 1.38593
12.7162	3.51873 1.38594	3.51092 1.38593
12.7172	3.51884 1.38594	3.51097 1.38593
12.7182	3.51896 1.38594	3.51101 1.38593
12.7192	3.51907 1.38594	3.51105 1.38593
12.7202	3.51918 1.38594	3.51109 1.38594
12.7212	 3.5193 1.38594	3.51114 1.38594
12.7222	3.51941 1.38594	3.51119 1.38594
12.7232	3.51953 1.38594	3.51123 1.38594
12.7242	3.51964 1.38594	3.51128 1.38594
12.7253	3.51976 1.38594	3.51133 1.38594
12.7263	3.51988 1.38594	3.51137 1.38594
12.7273	3.51999 1.38594	3.51142 1.38594
12.7283	3.52011 1.38594	3.51147 1.38594
12.7293	3.52023 1.38594	3.51152 1.38594
12.7303	3.52035 1.38594	3.51157 1.38594
12.7313	3.52047 1.38594	3.51162 1.38594
12.7322	3.52059 1.38594	3.51167 1.38594
12.7332	3.52071 1.38594	3.51172 1.38594
12.7343	3.52083 1.38594	3.51177 1.38594
12.7352	3.52095 1.38594	3.51182 1.38594
12.7362	3.52107 1.38594	3.51188 1.38594
12.7372	3.52119 1.38594	3.51193 1.38594
12.7383	3.52131 1.38594	3.51198 1.38594
12.7392	3.52144 1.38594	3.51203 1.38594
12.7402	3.52156 1.38594	3.51209 1.38595
12.7413	3.52168 1.38594	3.51214 1.38595
12.7422	3.52181 1.38594	 3.5122 1.38595
12.7432	3.52193 1.38594	3.51226 1.38595
12.7442	3.52206 1.38594	3.51231 1.38595
12.7452	3.52218 1.38594	3.51237 1.38595
12.7463	3.52231 1.38594	3.51243 1.38595
12.7472	3.52244 1.38594	3.51249 1.38595
12.7482	3.52256 1.38594	3.51255 1.38595
12.7492	3.52269 1.38594	 3.5126 1.38595
12.7502	3.52282 1.38594	3.51266 1.38595
12.7512	3.52295 1.38594	3.51272 1.38595
12.7523	3.52308 1.38594	3.51279 1.38595
12.7533	3.52321 1.38594	3.51285 1.38595
12.7543	3.52334 1.38594	3.51291 1.38595
12.7552	3.52347 1.38594	3.51297 1.38595
12.7562	 3.5236 1.38594	3.51304 1.38595
12.7572	3.52373 1.38594	 3.5131 1.38595
12.7582	3.52386 1.38594	3.51316 1.38595
12.7592	3.52399 1.38594	3.51322 1.38595
12.7602	3.52413 1.38594	 3.5133 1.38595
12.7612	3.52426 1.38594	3.51336 1.38595
12.7622	3.52439 1.38594	3.51343 1.38596
12.7632	3.52453 1.38594	3.51349 1.38596
12.7642	3.52466 1.38594	3.51356 1.38596
12.7652	 3.5248 1.38594	3.51363 1.38596
12.7662	3.52493 1.38594	 3.5137 1.38596
12.7672	3.52507 1.38594	3.51377 1.38596
12.7682	3.52521 1.38594	3.51384 1.38596
12.7692	3.52534 1.38594	3.51391 1.38596
12.7702	3.52548 1.38594	3.51398 1.38596
12.7712	3.52562 1.38594	3.51405 1.38596
12.7722	3.52576 1.38594	3.51411 1.38596
12.7732	 3.5259 1.38594	3.51419 1.38596
12.7742	3.52604 1.38594	3.51426 1.38596
12.7752	3.52618 1.38594	3.51433 1.38596
12.7762	3.52632 1.38594	3.51441 1.38596
12.7772	3.52646 1.38594	3.51448 1.38596
12.7782	 3.5266 1.38594	3.51455 1.38596
12.7792	3.52674 1.38594	3.51463 1.38596
12.7802	3.52688 1.38594	 3.5147 1.38596
12.7812	3.52702 1.38594	3.51478 1.38597
12.7822	3.52717 1.38594	3.51485 1.38597
12.7832	3.52731 1.38594	3.51493 1.38597
12.7842	3.52746 1.38594	3.51501 1.38597
12.7852	 3.5276 1.38594	3.51509 1.38597
12.7862	3.52774 1.38594	3.51516 1.38597
12.7872	3.52789 1.38594	3.51524 1.38597
12.7882	3.52804 1.38594	3.51532 1.38597
12.7892	3.52818 1.38594	3.51541 1.38597
12.7902	3.52833 1.38594	3.51548 1.38597
12.7912	3.52848 1.38594	3.51557 1.38597
12.7922	3.52862 1.38594	3.51563 1.38597
12.7932	3.52877 1.38594	3.51573 1.38597
12.7942	3.52892 1.38594	3.51582 1.38597
12.7952	3.52907 1.38594	 3.5159 1.38598
12.7962	3.52922 1.38594	3.51597 1.38598
12.7972	3.52937 1.38594	3.51606 1.38598
12.7982	3.52952 1.38594	3.51615 1.38598
12.7992	3.52967 1.38594	3.51623 1.38598
12.8002	3.52982 1.38594	3.51632 1.38598
12.8012	3.52997 1.38594	 3.5164 1.38598
12.8022	3.53013 1.38594	3.51649 1.38598
12.8032	3.53028 1.38594	3.51657 1.38598
12.8042	3.53043 1.38594	3.51666 1.38598
12.8052	3.53058 1.38594	3.51675 1.38598
12.8062	3.53074 1.38594	3.51684 1.38598
12.8072	3.53089 1.38594	3.51693 1.38598
12.8082	3.53105 1.38594	  3.517 1.38598
12.8092	 3.5312 1.38594	 3.5171 1.38598
12.8102	3.53136 1.38594	3.51719 1.38598
12.8112	3.53152 1.38594	3.51729 1.38599
12.8122	3.53167 1.38594	3.51738 1.38599
12.8132	3.53183 1.38594	3.51747 1.38599
12.8142	3.53199 1.38594	3.51756 1.38599
12.8152	3.53214 1.38594	3.51765 1.38599
12.8162	 3.5323 1.38594	3.51775 1.38599
12.8172	3.53246 1.38594	3.51784 1.38599
12.8182	3.53262 1.38594	3.51794 1.38599
12.8192	3.53278 1.38594	3.51803 1.38602
12.8202	3.53294 1.38594	3.51813 1.38599
12.8212	 3.5331 1.38594	3.51821 1.38599
12.8222	3.53326 1.38594	3.5183  1.386
12.8232	3.53342 1.38594	3.51841   1.386
12.8242	3.53359 1.38594	3.5185  1.386
12.8253	3.53375 1.38594	3.5186  1.386
12.8262	3.53391 1.38594	3.5187  1.386
12.8272	3.53407 1.38594	3.5188  1.386
12.8282	3.53424 1.38594	3.51889   1.386
12.8292	 3.5344 1.38594	3.51899   1.386
12.8302	3.53457 1.38594	3.51909   1.386
12.8312	3.53473 1.38594	3.51919   1.386
12.8322	 3.5349 1.38594	3.51929   1.386
12.8332	3.53506 1.38594	 3.5194 1.38601
12.8342	3.53523 1.38594	 3.5195 1.38601
12.8352	 3.5354 1.38594	 3.5196 1.38601
12.8362	3.53556 1.38594	3.51971 1.38601
12.8372	3.53573 1.38594	3.51981 1.38601
12.8382	 3.5359 1.38594	3.51991 1.38601
12.8392	3.53607 1.38594	3.52002 1.38601
12.8402	3.53624 1.38594	3.52012 1.38601
12.8413	 3.5364 1.38594	3.52023 1.38601
12.8422	3.53657 1.38594	3.52034 1.38601
12.8432	3.53674 1.38594	3.52044 1.38602
12.8442	3.53692 1.38594	3.52054 1.38602
12.8452	3.53709 1.38594	3.52065 1.38602
12.8462	3.53726 1.38594	3.52076 1.38602
12.8472	3.53743 1.38594	3.52087 1.38602
12.8482	 3.5376 1.38594	3.52096 1.38602
12.8492	3.53777 1.38594	3.52109 1.38602
12.8502	3.53795 1.38594	3.52119 1.38602
12.8512	3.53812 1.38594	 3.5213 1.38602
12.8522	3.53829 1.38594	3.52141 1.38603
12.8532	3.53847 1.38594	3.52152 1.38603
12.8542	3.53864 1.38594	3.52162 1.38603
12.8552	3.53882 1.38594	3.52174 1.38603
12.8562	3.53899 1.38594	3.52185 1.38603
12.8572	3.53917 1.38594	3.52197 1.38603
12.8582	3.53935 1.38594	3.52208 1.38603
12.8592	3.53952 1.38594	3.52219 1.38603
12.8602	 3.5397 1.38594	3.52231 1.38603
12.8612	3.53988 1.38594	3.52243 1.38604
12.8622	3.54006 1.38594	3.52254 1.38604
12.8632	3.54024 1.38594	3.52266 1.38604
12.8642	3.54041 1.38594	3.52278 1.38604
12.8652	3.54059 1.38594	3.52288 1.38604
12.8662	3.54077 1.38594	  3.523 1.38604
12.8672	3.54095 1.38594	3.52312 1.38604
12.8682	3.54113 1.38594	3.52324 1.38605
12.8692	3.54132 1.38594	3.52335 1.38605
12.8702	 3.5415 1.38594	3.52347 1.38605
12.8712	3.54168 1.38594	3.52359 1.38605
12.8722	3.54186 1.38594	3.52371 1.38605
12.8732	3.54204 1.38594	3.52383 1.38605
12.8742	3.54223 1.38594	3.52395 1.38605
12.8752	3.54241 1.38594	3.52406 1.38606
12.8762	3.54259 1.38594	3.52419 1.38606
12.8772	3.54278 1.38594	3.52433 1.38606
12.8782	3.54296 1.38594	3.52444 1.38606
12.8792	3.54315 1.38594	3.52456 1.38606
12.8802	3.54333 1.38594	3.52468 1.38606
12.8812	3.54352 1.38594	3.52482 1.38607
12.8822	3.54371 1.38594	3.52494 1.38607
12.8832	3.54389 1.38594	3.52506 1.38607
12.8842	3.54408 1.38594	3.52518 1.38607
12.8852	3.54427 1.38594	3.52531 1.38607
12.8862	3.54445 1.38594	3.52544 1.38607
12.8872	3.54464 1.38594	3.52555 1.38607
12.8882	3.54483 1.38594	3.52568 1.38608
12.8892	3.54502 1.38594	3.52582 1.38607
12.8902	3.54521 1.38594	3.52595 1.38608
12.8912	 3.5454 1.38594	3.52608 1.38608
12.8922	3.54559 1.38594	 3.5262 1.38608
12.8932	3.54578 1.38594	3.52633 1.38608
12.8942	3.54597 1.38594	3.52646 1.38609
12.8952	3.54616 1.38594	 3.5266 1.38609
12.8962	3.54635 1.38594	3.52673 1.38609
12.8972	3.54655 1.38594	3.52686 1.38609
12.8982	3.54674 1.38594	3.52699 1.38609
12.8992	3.54693 1.38594	3.52712 1.38609
12.9002	3.54713 1.38594	3.52726  1.3861
12.9012	3.54732 1.38594	3.52738  1.3861
12.9022	3.54751 1.38594	3.52752  1.3861
12.9032	3.54771 1.38594	3.52765  1.3861
12.9042	 3.5479 1.38594	3.52778  1.3861
12.9052	 3.5481 1.38594	3.52792  1.3861
12.9062	3.54829 1.38594	3.52805 1.38611
12.9072	3.54849 1.38594	3.52819 1.38611
12.9082	3.54869 1.38594	3.52833 1.38611
12.9092	3.54888 1.38594	3.52847 1.38611
12.9102	3.54908 1.38594	3.52859 1.38611
12.9112	3.54928 1.38594	3.52875 1.38612
12.9122	3.54948 1.38594	3.52888 1.38612
12.9132	3.54967 1.38594	3.52902 1.38612
12.9142	3.54987 1.38594	3.52916 1.38612
12.9152	3.55007 1.38594	 3.5293 1.38612
12.9162	3.55027 1.38594	3.52944 1.38613
12.9172	3.55047 1.38594	3.52958 1.38613
12.9182	3.55067 1.38594	3.52972 1.38613
12.9192	3.55087 1.38594	3.52986 1.38613
12.9202	3.55107 1.38594	   3.53 1.38613
12.9212	3.55127 1.38594	3.53013 1.38613
12.9222	3.55148 1.38594	3.53028 1.38614
12.9232	3.55168 1.38594	3.53042 1.38614
12.9242	3.55188 1.38594	3.53056 1.38614
12.9252	3.55208 1.38594	3.53072 1.38614
12.9262	3.55229 1.38594	3.53085 1.38614
12.9272	3.55249 1.38594	3.53099 1.38615
12.9282	3.55269 1.38594	3.53114 1.38615
12.9292	 3.5529 1.38594	3.53129 1.38615
12.9302	 3.5531 1.38594	3.53143 1.38615
12.9312	3.55331 1.38594	3.53158 1.38615
12.9322	3.55351 1.38594	3.53173 1.38616
12.9332	3.55372 1.38594	3.53187 1.38616
12.9342	3.55393 1.38594	3.53202 1.38616
12.9352	3.55413 1.38594	3.53217 1.38616
12.9362	3.55434 1.38594	3.53232 1.38617
12.9372	3.55455 1.38594	3.53247 1.38617
12.9382	3.55475 1.38594	3.53262 1.38617
12.9392	3.55496 1.38594	3.53277 1.38617
12.9402	3.55517 1.38594	3.53292 1.38618
12.9412	3.55538 1.38594	3.53304 1.38618
12.9422	3.55559 1.38594	3.53324 1.38618
12.9432	 3.5558 1.38594	3.53337 1.38618
12.9442	3.55601 1.38594	3.53352 1.38618
12.9452	3.55622 1.38594	3.53367 1.38619
12.9462	3.55643 1.38594	3.53383 1.38619
12.9472	3.55664 1.38594	3.53398 1.38619
12.9482	3.55685 1.38594	3.53413 1.38619
12.9492	3.55706 1.38594	 3.5343 1.38619
12.9502	3.55727 1.38594	3.53445  1.3862
12.9512	3.55749 1.38594	3.5346 1.3862
12.9522	 3.5577 1.38594	3.53476  1.3862
12.9532	3.55791 1.38594	3.53491  1.3862
12.9542	3.55813 1.38594	3.53505 1.38621
12.9552	3.55834 1.38594	3.53521 1.38621
12.9563	3.55855 1.38594	3.53538 1.38621
12.9572	3.55877 1.38594	3.53554 1.38621
12.9582	3.55898 1.38594	3.53567 1.38622
12.9593	 3.5592 1.38594	3.53585 1.38622
12.9603	3.55941 1.38594	3.53603 1.38622
12.9613	3.55963 1.38594	3.53616 1.38622
12.9623	3.55984 1.38594	3.53632 1.38623
12.9633	3.56006 1.38594	3.53648 1.38623
12.9643	3.56028 1.38594	3.53665 1.38623
12.9653	3.56049 1.38594	3.53683 1.38623
12.9663	3.56071 1.38594	3.53698 1.38624
12.9673	3.56093 1.38594	3.53714 1.38624
12.9683	3.56115 1.38594	 3.5373 1.38624
12.9693	3.56137 1.38594	3.53746 1.38624
12.9703	3.56159 1.38594	3.53763 1.38625
12.9713	 3.5618 1.38594	3.53779 1.38625
12.9723	3.56202 1.38594	3.53795 1.38625
12.9733	3.56224 1.38594	3.53812 1.38625
12.9742	3.56246 1.38594	 3.5382 1.38626
12.9752	3.56268 1.38594	3.53843 1.38626
12.9762	3.56291 1.38594	3.53862 1.38626
12.9772	3.56313 1.38594	3.53878 1.38627
12.9782	3.56335 1.38594	3.53893 1.38627
12.9792	3.56357 1.38594	3.53912 1.38627
12.9802	3.56379 1.38594	3.53927 1.38627
12.9812	3.56401 1.38594	3.53944 1.38628
12.9822	3.56424 1.38594	 3.5396 1.38628
12.9832	3.56446 1.38594	3.53977 1.38628
12.9842	3.56468 1.38594	3.53994 1.38628
12.9852	3.56491 1.38594	3.54011 1.38629
12.9862	3.56513 1.38594	3.54028 1.38629
12.9872	3.56536 1.38594	3.54044 1.38629
12.9882	3.56558 1.38594	3.54063  1.3863
12.9892	3.56581 1.38594	3.5408 1.3863
12.9902	3.56603 1.38594	3.54097  1.3863
12.9912	3.56626 1.38594	3.54114 1.38631
12.9922	3.56648 1.38594	3.54131 1.38631
12.9932	3.56671 1.38594	3.54149 1.38631
12.9942	3.56694 1.38594	3.54166 1.38631
12.9952	3.56716 1.38594	3.54183 1.38632
12.9962	3.56739 1.38594	  3.542 1.38632
12.9972	3.56762 1.38594	3.54217 1.38632
12.9982	3.56785 1.38594	3.54234 1.38633
12.9992	3.56807 1.38594	3.54252 1.38633
13.0002	 3.5683 1.38594	3.54269 1.38633
13.0012	3.56853 1.38594	3.54287 1.38634
13.0022	3.56876 1.38594	3.54304 1.38634
13.0032	3.56899 1.38594	3.54322 1.38634
13.0042	3.56922 1.38594	 3.5434 1.38634
13.0052	3.56945 1.38594	3.54358 1.38635
13.0062	3.56968 1.38594	3.54376 1.38635
13.0072	3.56991 1.38594	3.54392 1.38635
13.0082	3.57014 1.38594	 3.5441 1.38636
13.0092	3.57037 1.38594	3.54428 1.38636
13.0102	3.57061 1.38594	3.54447 1.38636
13.0112	3.57084 1.38594	3.54465 1.38637
13.0122	3.57107 1.38594	3.54483 1.38637
13.0132	 3.5713 1.38594	3.54501 1.38637
13.0142	3.57154 1.38594	3.54519 1.38638
13.0152	3.57177 1.38594	3.54537 1.38638
13.0162	  3.572 1.38594	3.54555 1.38638
13.0172	3.57224 1.38594	3.54574 1.38639
13.0182	3.57247 1.38594	 3.5459 1.38639
13.0192	 3.5727 1.38594	3.54608 1.38639
13.0202	3.57294 1.38594	3.54625  1.3864
13.0212	3.57317 1.38594	3.54647  1.3864
13.0222	3.57341 1.38594	3.54664  1.3864
13.0232	3.57365 1.38594	3.54682 1.38641
13.0242	3.57388 1.38594	  3.547 1.38641
13.0252	3.57412 1.38594	3.54718 1.38641
13.0262	3.57435 1.38594	3.54738 1.38642
13.0272	3.57459 1.38594	3.54756 1.38642
13.0282	3.57483 1.38594	3.54774 1.38642
13.0292	3.57506 1.38594	3.54792 1.38643
13.0302	 3.5753 1.38594	3.54812 1.38643
13.0312	3.57554 1.38594	3.54828 1.38643
13.0322	3.57578 1.38594	3.54844 1.38643
13.0332	3.57602 1.38594	3.54861 1.38643
13.0342	3.57626 1.38594	3.54877 1.38642
13.0352	3.57649 1.38594	3.54894 1.38642
13.0362	3.57673 1.38594	 3.5491 1.38642
13.0372	3.57697 1.38594	3.54926 1.38642
13.0382	3.57721 1.38594	3.54942 1.38642
13.0392	3.57745 1.38594	3.54958 1.38642
13.0402	3.57769 1.38594	3.54975 1.38642
13.0412	3.57794 1.38594	3.54991 1.38642
13.0422	3.57818 1.38594	3.55009 1.38642
13.0432	3.57842 1.38594	3.55025 1.38642
13.0442	3.57866 1.38594	3.55042 1.38642
13.0452	 3.5789 1.38594	3.55059 1.38642
13.0462	3.57914 1.38594	3.55076 1.38643
13.0472	3.57939 1.38594	3.55093 1.38643
13.0482	3.57963 1.38594	 3.5511 1.38643
13.0492	3.57987 1.38594	3.55127 1.38643
13.0502	3.58011 1.38594	3.55144 1.38643
13.0512	3.58036 1.38594	3.55161 1.38643
13.0522	 3.5806 1.38594	3.55178 1.38643
13.0532	3.58085 1.38594	3.55195 1.38643
