time 	 desired_ee_pos 	 ee_pos
4.1902	3.65647 1.38594	3.65643 1.38594
4.1912	3.65647 1.38594	3.65643 1.38594
4.1922	3.65647 1.38594	3.65644 1.38594
4.19319	3.65647 1.38594	3.65644 1.38594
4.1942	3.65647 1.38594	3.65644 1.38594
4.1952	3.65647 1.38594	3.65644 1.38594
4.1962	3.65647 1.38594	3.65644 1.38594
4.1972	3.65647 1.38594	3.65644 1.38594
4.1982	3.65647 1.38594	3.65644 1.38594
4.1992	3.65647 1.38594	3.65644 1.38594
4.20019	3.65647 1.38594	3.65644 1.38594
4.2012	3.65647 1.38594	3.65644 1.38594
4.20219	3.65647 1.38594	3.65644 1.38594
4.2032	3.65647 1.38594	3.65645 1.38594
4.20419	3.65647 1.38594	3.65645 1.38594
4.2052	3.65647 1.38594	3.65645 1.38594
4.20619	3.65647 1.38594	3.65645 1.38594
4.20719	3.65647 1.38594	3.65645 1.38594
4.20819	3.65647 1.38594	3.65645 1.38594
4.20919	3.65647 1.38594	3.65645 1.38594
4.21019	3.65647 1.38594	3.65645 1.38594
4.21119	3.65647 1.38594	3.65645 1.38594
4.21219	3.65647 1.38594	3.65645 1.38594
4.21319	3.65647 1.38594	3.65645 1.38594
4.21419	3.65647 1.38594	3.65645 1.38594
4.21519	3.65647 1.38594	3.65645 1.38594
4.21619	3.65647 1.38594	3.65646 1.38594
4.21719	3.65647 1.38594	3.65646 1.38594
4.2182	3.65647 1.38594	3.65646 1.38594
4.2192	3.65647 1.38594	3.65646 1.38594
4.22019	3.65647 1.38594	3.65646 1.38594
4.22119	3.65647 1.38594	3.65646 1.38594
4.22219	3.65647 1.38594	3.65646 1.38594
4.22319	3.65647 1.38594	3.65646 1.38594
4.22419	3.65647 1.38594	3.65646 1.38594
4.22519	3.65647 1.38594	3.65646 1.38594
4.22619	3.65647 1.38594	3.65646 1.38594
4.22719	3.65647 1.38594	3.65646 1.38594
4.22826	3.65647 1.38594	3.65646 1.38594
4.2292	3.65647 1.38594	3.65646 1.38594
4.23021	3.65647 1.38594	3.65646 1.38594
4.2312	3.65647 1.38594	3.65646 1.38594
4.23219	3.65647 1.38594	3.65646 1.38594
4.23319	3.65647 1.38594	3.65646 1.38594
4.2342	3.65647 1.38594	3.65646 1.38594
4.2352	3.65647 1.38594	3.65646 1.38594
4.2362	3.65647 1.38594	3.65646 1.38594
4.23719	3.65647 1.38594	3.65646 1.38594
4.23819	3.65647 1.38594	3.65647 1.38594
4.23919	3.65647 1.38594	3.65647 1.38594
4.24019	3.65647 1.38594	3.65647 1.38594
4.24119	3.65647 1.38594	3.65647 1.38594
4.24219	3.65647 1.38594	3.65647 1.38594
4.24319	3.65647 1.38594	3.65647 1.38594
4.24419	3.65647 1.38594	3.65647 1.38594
4.24519	3.65647 1.38594	3.65647 1.38594
4.24619	3.65647 1.38594	3.65647 1.38594
4.24719	3.65647 1.38594	3.65647 1.38594
4.24819	3.65647 1.38594	3.65647 1.38594
4.24919	3.65647 1.38594	3.65647 1.38594
4.25019	3.65647 1.38594	3.65647 1.38594
4.25118	3.65647 1.38594	3.65647 1.38594
4.25219	3.65647 1.38594	3.65647 1.38594
4.25319	3.65647 1.38594	3.65647 1.38594
4.25419	3.65647 1.38594	3.65647 1.38594
4.25519	3.65647 1.38594	3.65647 1.38594
4.25619	3.65647 1.38594	3.65647 1.38594
4.25719	3.65647 1.38594	3.65647 1.38594
4.25819	3.65647 1.38594	3.65647 1.38594
4.25919	3.65647 1.38594	3.65647 1.38594
4.26019	3.65647 1.38594	3.65647 1.38594
4.26119	3.65647 1.38594	3.65647 1.38594
4.26219	3.65647 1.38594	3.65647 1.38594
4.26319	3.65647 1.38594	3.65647 1.38594
4.26419	3.65647 1.38594	3.65647 1.38594
4.26519	3.65647 1.38594	3.65647 1.38594
4.2662	3.65647 1.38594	3.65647 1.38594
4.2672	3.65647 1.38594	3.65647 1.38594
4.2682	3.65647 1.38594	3.65647 1.38594
4.2692	3.65647 1.38594	3.65647 1.38594
4.27019	3.65647 1.38594	3.65647 1.38594
4.27119	3.65647 1.38594	3.65647 1.38594
4.2722	3.65647 1.38594	3.65647 1.38594
4.27319	3.65647 1.38594	3.65647 1.38594
4.27419	3.65647 1.38594	3.65647 1.38594
4.27519	3.65647 1.38594	3.65647 1.38594
4.27619	3.65647 1.38594	3.65647 1.38594
4.27719	3.65647 1.38594	3.65647 1.38594
4.27819	3.65647 1.38594	3.65647 1.38594
4.27919	3.65647 1.38594	3.65647 1.38594
4.28019	3.65647 1.38594	3.65647 1.38594
4.28119	3.65647 1.38594	3.65647 1.38594
4.28219	3.65647 1.38594	3.65647 1.38594
4.28319	3.65647 1.38594	3.65647 1.38594
4.28419	3.65647 1.38594	3.65647 1.38594
4.2852	3.65647 1.38594	3.65647 1.38594
4.28619	3.65647 1.38594	3.65647 1.38594
4.28719	3.65647 1.38594	3.65647 1.38594
4.28819	3.65647 1.38594	3.65647 1.38594
4.28919	3.65647 1.38594	3.65647 1.38594
4.2902	3.65647 1.38594	3.65647 1.38594
4.2912	3.65647 1.38594	3.65647 1.38594
4.29219	3.65647 1.38594	3.65647 1.38594
4.2932	3.65647 1.38594	3.65647 1.38594
4.29419	3.65647 1.38594	3.65647 1.38594
4.2952	3.65647 1.38594	3.65647 1.38594
4.2962	3.65647 1.38594	3.65647 1.38594
4.2972	3.65647 1.38594	3.65647 1.38594
4.2982	3.65647 1.38594	3.65647 1.38594
4.29919	3.65647 1.38594	3.65647 1.38594
4.3002	3.65647 1.38594	3.65647 1.38594
4.30121	3.65647 1.38594	3.65647 1.38594
4.30221	3.65647 1.38594	3.65647 1.38594
4.3032	3.65647 1.38594	3.65647 1.38594
4.30419	3.65647 1.38594	3.65647 1.38594
4.30519	3.65647 1.38594	3.65647 1.38594
4.30619	3.65647 1.38594	3.65647 1.38594
4.30719	3.65647 1.38594	3.65647 1.38594
4.30819	3.65647 1.38594	3.65647 1.38594
4.30919	3.65647 1.38594	3.65647 1.38594
4.31019	3.65647 1.38594	3.65647 1.38594
4.31119	3.65647 1.38594	3.65647 1.38594
4.31219	3.65647 1.38594	3.65647 1.38594
4.31319	3.65647 1.38594	3.65647 1.38594
4.31419	3.65647 1.38594	3.65647 1.38594
4.31519	3.65647 1.38594	3.65647 1.38594
4.31619	3.65647 1.38594	3.65647 1.38594
4.31719	3.65647 1.38594	3.65647 1.38594
4.31819	3.65647 1.38594	3.65647 1.38594
4.31919	3.65647 1.38594	3.65647 1.38594
4.32019	3.65647 1.38594	3.65647 1.38594
4.32119	3.65647 1.38594	3.65647 1.38594
4.32219	3.65647 1.38594	3.65647 1.38594
4.32319	3.65647 1.38594	3.65647 1.38594
4.32419	3.65647 1.38594	3.65647 1.38594
4.32519	3.65647 1.38594	3.65647 1.38594
4.32619	3.65647 1.38594	3.65647 1.38594
4.32719	3.65647 1.38594	3.65647 1.38594
4.32819	3.65647 1.38594	3.65647 1.38594
4.32921	3.65647 1.38594	3.65647 1.38594
4.33019	3.65647 1.38594	3.65647 1.38594
4.33119	3.65647 1.38594	3.65647 1.38594
4.33219	3.65647 1.38594	3.65647 1.38594
4.33319	3.65647 1.38594	3.65647 1.38594
4.33444	3.65647 1.38594	3.65647 1.38594
4.3352	3.65647 1.38594	3.65647 1.38594
4.33626	3.65647 1.38594	3.65647 1.38594
4.33719	3.65647 1.38594	3.65647 1.38594
4.33819	3.65647 1.38594	3.65647 1.38594
4.33919	3.65647 1.38594	3.65647 1.38594
4.34023	3.65647 1.38594	3.65647 1.38594
4.34119	3.65647 1.38594	3.65647 1.38594
4.34219	3.65647 1.38594	3.65646 1.38594
4.34319	3.65647 1.38594	3.65646 1.38594
4.34419	3.65647 1.38594	3.65646 1.38594
4.34519	3.65647 1.38594	3.65646 1.38594
4.34619	3.65647 1.38594	3.65646 1.38594
4.34719	3.65647 1.38594	3.65646 1.38594
4.34819	3.65647 1.38594	3.65646 1.38594
4.34919	3.65647 1.38594	3.65646 1.38594
4.35019	3.65647 1.38594	3.65646 1.38594
4.3512	3.65647 1.38594	3.65646 1.38594
4.35219	3.65647 1.38594	3.65646 1.38594
4.35323	3.65647 1.38594	3.65646 1.38594
4.35419	3.65647 1.38594	3.65646 1.38594
4.35519	3.65647 1.38594	3.65646 1.38594
4.35619	3.65647 1.38594	3.65646 1.38594
4.35719	3.65647 1.38594	3.65646 1.38594
4.35819	3.65647 1.38594	3.65646 1.38594
4.35919	3.65647 1.38594	3.65646 1.38594
4.36019	3.65647 1.38594	3.65646 1.38594
4.3612	3.65647 1.38594	3.65646 1.38594
4.36219	3.65647 1.38594	3.65646 1.38594
4.36319	3.65647 1.38594	3.65646 1.38594
4.36419	3.65647 1.38594	3.65646 1.38594
4.36519	3.65647 1.38594	3.65646 1.38594
4.36619	3.65647 1.38594	3.65646 1.38594
4.36719	3.65647 1.38594	3.65646 1.38594
4.36819	3.65647 1.38594	3.65646 1.38594
4.3692	3.65647 1.38594	3.65646 1.38594
4.3702	3.65647 1.38594	3.65646 1.38594
4.37119	3.65647 1.38594	3.65646 1.38594
4.37219	3.65647 1.38594	3.65646 1.38594
4.37319	3.65647 1.38594	3.65646 1.38594
4.37419	3.65647 1.38594	3.65646 1.38594
4.37519	3.65647 1.38594	3.65646 1.38594
4.37619	3.65647 1.38594	3.65646 1.38594
4.37719	3.65647 1.38594	3.65646 1.38594
4.37819	3.65647 1.38594	3.65646 1.38594
4.37919	3.65647 1.38594	3.65646 1.38594
4.38019	3.65647 1.38594	3.65646 1.38594
4.38119	3.65647 1.38594	3.65646 1.38594
4.38219	3.65647 1.38594	3.65646 1.38594
4.38319	3.65647 1.38594	3.65646 1.38594
4.38419	3.65647 1.38594	3.65646 1.38594
4.3852	3.65647 1.38594	3.65646 1.38594
4.3862	3.65647 1.38594	3.65646 1.38594
4.38719	3.65647 1.38594	3.65646 1.38594
4.3882	3.65647 1.38594	3.65646 1.38594
4.38919	3.65647 1.38594	3.65646 1.38594
4.39019	3.65647 1.38594	3.65646 1.38594
4.39119	3.65647 1.38594	3.65646 1.38594
4.39219	3.65647 1.38594	3.65646 1.38594
4.39319	3.65647 1.38594	3.65646 1.38594
4.39419	3.65647 1.38594	3.65646 1.38594
4.39519	3.65647 1.38594	3.65646 1.38594
4.39619	3.65647 1.38594	3.65646 1.38594
4.39719	3.65647 1.38594	3.65646 1.38594
4.39819	3.65647 1.38594	3.65646 1.38594
4.39919	3.65647 1.38594	3.65646 1.38594
4.40019	3.65647 1.38594	3.65646 1.38594
4.40119	3.65647 1.38594	3.65646 1.38594
4.4022	3.65647 1.38594	3.65646 1.38594
4.40319	3.65647 1.38594	3.65646 1.38594
4.40419	3.65647 1.38594	3.65646 1.38594
4.40519	3.65647 1.38594	3.65646 1.38594
4.4062	3.65647 1.38594	3.65646 1.38594
4.4072	3.65647 1.38594	3.65646 1.38594
4.40819	3.65647 1.38594	3.65646 1.38594
4.40919	3.65647 1.38594	3.65646 1.38594
4.4102	3.65647 1.38594	3.65646 1.38594
4.4112	3.65647 1.38594	3.65646 1.38594
4.4122	3.65647 1.38594	3.65646 1.38594
4.4132	3.65647 1.38594	3.65646 1.38594
4.41423	3.65647 1.38594	3.65646 1.38594
4.41526	3.65647 1.38594	3.65646 1.38594
4.41619	3.65647 1.38594	3.65646 1.38594
4.41719	3.65647 1.38594	3.65647 1.38594
4.41819	3.65647 1.38594	3.65647 1.38594
4.41919	3.65647 1.38594	3.65647 1.38594
4.42019	3.65647 1.38594	3.65647 1.38594
4.42119	3.65647 1.38594	3.65647 1.38594
4.42219	3.65647 1.38594	3.65647 1.38594
4.42319	3.65647 1.38594	3.65647 1.38594
4.42419	3.65647 1.38594	3.65647 1.38594
4.42519	3.65647 1.38594	3.65647 1.38594
4.42619	3.65647 1.38594	3.65647 1.38594
4.42719	3.65647 1.38594	3.65647 1.38594
4.42819	3.65647 1.38594	3.65647 1.38594
4.4292	3.65647 1.38594	3.65647 1.38594
4.43019	3.65647 1.38594	3.65647 1.38594
4.43119	3.65647 1.38594	3.65647 1.38594
4.43219	3.65647 1.38594	3.65647 1.38594
4.43319	3.65647 1.38594	3.65647 1.38594
4.4342	3.65647 1.38594	3.65647 1.38594
4.43521	3.65647 1.38594	3.65647 1.38594
4.4362	3.65647 1.38594	3.65647 1.38594
4.4372	3.65647 1.38594	3.65647 1.38594
4.43819	3.65647 1.38594	3.65647 1.38594
4.43919	3.65647 1.38594	3.65647 1.38594
4.44019	3.65647 1.38594	3.65647 1.38594
4.44119	3.65647 1.38594	3.65647 1.38594
4.44219	3.65647 1.38594	3.65647 1.38594
4.44319	3.65647 1.38594	3.65647 1.38594
4.44419	3.65647 1.38594	3.65647 1.38594
4.44519	3.65647 1.38594	3.65647 1.38594
4.44619	3.65647 1.38594	3.65647 1.38594
4.44719	3.65647 1.38594	3.65647 1.38594
4.44819	3.65647 1.38594	3.65647 1.38594
4.44919	3.65647 1.38594	3.65647 1.38594
4.45019	3.65647 1.38594	3.65647 1.38594
4.45121	3.65647 1.38594	3.65647 1.38594
4.45219	3.65647 1.38594	3.65647 1.38594
4.45319	3.65647 1.38594	3.65647 1.38594
4.45419	3.65647 1.38594	3.65647 1.38594
4.45519	3.65647 1.38594	3.65647 1.38594
4.45619	3.65647 1.38594	3.65647 1.38594
4.45719	3.65647 1.38594	3.65647 1.38594
4.45819	3.65647 1.38594	3.65647 1.38594
4.45919	3.65647 1.38594	3.65647 1.38594
4.46019	3.65647 1.38594	3.65647 1.38594
4.46119	3.65647 1.38594	3.65647 1.38594
4.46219	3.65647 1.38594	3.65647 1.38594
4.46319	3.65647 1.38594	3.65647 1.38594
4.46419	3.65647 1.38594	3.65647 1.38594
4.46519	3.65647 1.38594	3.65647 1.38594
4.46619	3.65647 1.38594	3.65647 1.38594
4.46719	3.65647 1.38594	3.65647 1.38594
4.46819	3.65647 1.38594	3.65647 1.38594
4.46919	3.65647 1.38594	3.65647 1.38594
4.47019	3.65647 1.38594	3.65647 1.38594
4.47119	3.65647 1.38594	3.65647 1.38594
4.47219	3.65647 1.38594	3.65647 1.38594
4.47319	3.65647 1.38594	3.65647 1.38594
4.47419	3.65647 1.38594	3.65647 1.38594
4.47519	3.65647 1.38594	3.65647 1.38594
4.47619	3.65647 1.38594	3.65647 1.38594
4.47719	3.65647 1.38594	3.65647 1.38594
4.47819	3.65647 1.38594	3.65647 1.38594
4.47919	3.65647 1.38594	3.65647 1.38594
4.48019	3.65647 1.38594	3.65647 1.38594
4.48119	3.65647 1.38594	3.65647 1.38594
4.48219	3.65647 1.38594	3.65647 1.38594
4.48319	3.65647 1.38594	3.65647 1.38594
4.4842	3.65647 1.38594	3.65647 1.38594
4.48519	3.65647 1.38594	3.65647 1.38594
4.48619	3.65647 1.38594	3.65647 1.38594
4.48719	3.65647 1.38594	3.65647 1.38594
4.48819	3.65647 1.38594	3.65647 1.38594
4.4892	3.65647 1.38594	3.65647 1.38594
4.49019	3.65647 1.38594	3.65647 1.38594
4.49119	3.65647 1.38594	3.65647 1.38594
4.49219	3.65647 1.38594	3.65647 1.38594
4.49319	3.65647 1.38594	3.65647 1.38594
4.49419	3.65647 1.38594	3.65647 1.38594
4.49519	3.65647 1.38594	3.65647 1.38594
4.49619	3.65647 1.38594	3.65647 1.38594
4.49719	3.65647 1.38594	3.65647 1.38594
4.49819	3.65647 1.38594	3.65647 1.38594
4.49919	3.65647 1.38594	3.65647 1.38594
4.50019	3.65647 1.38594	3.65647 1.38594
4.50122	3.65647 1.38594	3.65647 1.38594
4.5022	3.65647 1.38594	3.65647 1.38594
4.50319	3.65647 1.38594	3.65647 1.38594
4.50419	3.65647 1.38594	3.65647 1.38594
4.50519	3.65647 1.38594	3.65647 1.38594
4.50619	3.65647 1.38594	3.65647 1.38594
4.50719	3.65647 1.38594	3.65647 1.38594
4.50819	3.65647 1.38594	3.65647 1.38594
4.50919	3.65647 1.38594	3.65647 1.38594
4.51019	3.65647 1.38594	3.65647 1.38594
4.51119	3.65647 1.38594	3.65647 1.38594
4.51219	3.65647 1.38594	3.65647 1.38594
4.51319	3.65647 1.38594	3.65647 1.38594
4.51419	3.65647 1.38594	3.65647 1.38594
4.51519	3.65647 1.38594	3.65647 1.38594
4.51619	3.65647 1.38594	3.65647 1.38594
4.51719	3.65647 1.38594	3.65647 1.38594
4.5182	3.65647 1.38594	3.65647 1.38594
4.51919	3.65647 1.38594	3.65647 1.38594
4.52019	3.65647 1.38594	3.65647 1.38594
4.52119	3.65647 1.38594	3.65647 1.38594
4.52219	3.65647 1.38594	3.65647 1.38594
4.52319	3.65647 1.38594	3.65647 1.38594
4.52419	3.65647 1.38594	3.65647 1.38594
4.52519	3.65647 1.38594	3.65647 1.38594
4.52619	3.65647 1.38594	3.65647 1.38594
4.52719	3.65647 1.38594	3.65647 1.38594
4.52819	3.65647 1.38594	3.65647 1.38594
4.52919	3.65647 1.38594	3.65647 1.38594
4.53019	3.65647 1.38594	3.65647 1.38594
4.53119	3.65647 1.38594	3.65647 1.38594
4.53219	3.65647 1.38594	3.65647 1.38594
4.53319	3.65647 1.38594	3.65647 1.38594
4.5342	3.65647 1.38594	3.65647 1.38594
4.53519	3.65647 1.38594	3.65647 1.38594
4.53619	3.65647 1.38594	3.65647 1.38594
4.5372	3.65647 1.38594	3.65647 1.38594
4.53819	3.65647 1.38594	3.65647 1.38594
4.53919	3.65647 1.38594	3.65647 1.38594
4.5402	3.65647 1.38594	3.65647 1.38594
4.54119	3.65647 1.38594	3.65647 1.38594
4.54219	3.65647 1.38594	3.65647 1.38594
4.54319	3.65647 1.38594	3.65647 1.38594
4.54419	3.65647 1.38594	3.65647 1.38594
4.54519	3.65647 1.38594	3.65647 1.38594
4.54619	3.65647 1.38594	3.65647 1.38594
4.54719	3.65647 1.38594	3.65647 1.38594
4.54819	3.65647 1.38594	3.65647 1.38594
4.54919	3.65647 1.38594	3.65647 1.38594
4.5502	3.65647 1.38594	3.65647 1.38594
4.55121	3.65647 1.38594	3.65647 1.38594
4.55219	3.65647 1.38594	3.65647 1.38594
4.55319	3.65647 1.38594	3.65647 1.38594
4.55419	3.65647 1.38594	3.65647 1.38594
4.55519	3.65647 1.38594	3.65647 1.38594
4.55619	3.65647 1.38594	3.65647 1.38594
4.55719	3.65647 1.38594	3.65647 1.38594
4.55819	3.65647 1.38594	3.65647 1.38594
4.55919	3.65647 1.38594	3.65647 1.38594
4.56019	3.65647 1.38594	3.65647 1.38594
4.56119	3.65647 1.38594	3.65647 1.38594
4.56219	3.65647 1.38594	3.65647 1.38594
4.56319	3.65647 1.38594	3.65647 1.38594
4.56419	3.65647 1.38594	3.65647 1.38594
4.56519	3.65647 1.38594	3.65647 1.38594
4.56619	3.65647 1.38594	3.65647 1.38594
4.56719	3.65647 1.38594	3.65647 1.38594
4.56819	3.65647 1.38594	3.65647 1.38594
4.56919	3.65647 1.38594	3.65647 1.38594
4.57019	3.65647 1.38594	3.65647 1.38594
4.57121	3.65647 1.38594	3.65647 1.38594
4.5722	3.65647 1.38594	3.65647 1.38594
4.5732	3.65647 1.38594	3.65647 1.38594
4.5742	3.65647 1.38594	3.65647 1.38594
4.5752	3.65647 1.38594	3.65647 1.38594
4.5762	3.65647 1.38594	3.65647 1.38594
4.5772	3.65647 1.38594	3.65647 1.38594
4.5782	3.65647 1.38594	3.65647 1.38594
4.5792	3.65647 1.38594	3.65647 1.38594
4.5802	3.65647 1.38594	3.65647 1.38594
4.5812	3.65647 1.38594	3.65647 1.38594
4.58219	3.65647 1.38594	3.65647 1.38594
4.58319	3.65647 1.38594	3.65647 1.38594
4.5842	3.65647 1.38594	3.65647 1.38594
4.58519	3.65647 1.38594	3.65647 1.38594
4.58619	3.65647 1.38594	3.65647 1.38594
4.58719	3.65647 1.38594	3.65647 1.38594
4.58819	3.65647 1.38594	3.65647 1.38594
4.58919	3.65647 1.38594	3.65647 1.38594
4.59019	3.65647 1.38594	3.65647 1.38594
4.59119	3.65647 1.38594	3.65647 1.38594
4.59221	3.65647 1.38594	3.65647 1.38594
4.59321	3.65647 1.38594	3.65647 1.38594
4.59421	3.65647 1.38594	3.65647 1.38594
4.59519	3.65647 1.38594	3.65647 1.38594
4.59619	3.65647 1.38594	3.65647 1.38594
4.59719	3.65647 1.38594	3.65647 1.38594
4.59819	3.65647 1.38594	3.65647 1.38594
4.59919	3.65647 1.38594	3.65647 1.38594
4.60019	3.65647 1.38594	3.65647 1.38594
4.60128	3.65647 1.38594	3.65647 1.38594
4.60219	3.65647 1.38594	3.65647 1.38594
4.60319	3.65647 1.38594	3.65647 1.38594
4.60419	3.65647 1.38594	3.65647 1.38594
4.60519	3.65647 1.38594	3.65647 1.38594
4.60619	3.65647 1.38594	3.65647 1.38594
4.60719	3.65647 1.38594	3.65647 1.38594
4.60819	3.65647 1.38594	3.65647 1.38594
4.60919	3.65647 1.38594	3.65647 1.38594
4.61019	3.65647 1.38594	3.65647 1.38594
4.61119	3.65647 1.38594	3.65647 1.38594
4.61219	3.65647 1.38594	3.65647 1.38594
4.61319	3.65647 1.38594	3.65647 1.38594
4.61419	3.65647 1.38594	3.65647 1.38594
4.61519	3.65647 1.38594	3.65647 1.38594
4.61619	3.65647 1.38594	3.65647 1.38594
4.61719	3.65647 1.38594	3.65647 1.38594
4.61819	3.65647 1.38594	3.65647 1.38594
4.61919	3.65647 1.38594	3.65647 1.38594
4.62022	3.65647 1.38594	3.65647 1.38594
4.62119	3.65647 1.38594	3.65647 1.38594
4.62219	3.65647 1.38594	3.65647 1.38594
4.62319	3.65647 1.38594	3.65647 1.38594
4.62419	3.65647 1.38594	3.65647 1.38594
4.62519	3.65647 1.38594	3.65647 1.38594
4.62619	3.65647 1.38594	3.65647 1.38594
4.62719	3.65647 1.38594	3.65647 1.38594
4.62819	3.65647 1.38594	3.65647 1.38594
4.62919	3.65647 1.38594	3.65647 1.38594
4.6302	3.65647 1.38594	3.65647 1.38594
4.63119	3.65647 1.38594	3.65647 1.38594
4.63219	3.65647 1.38594	3.65647 1.38594
4.63319	3.65647 1.38594	3.65647 1.38594
4.63419	3.65647 1.38594	3.65647 1.38594
4.63525	3.65647 1.38594	3.65647 1.38594
4.63619	3.65647 1.38594	3.65647 1.38594
4.63719	3.65647 1.38594	3.65647 1.38594
4.63819	3.65647 1.38594	3.65647 1.38594
4.63919	3.65647 1.38594	3.65647 1.38594
4.64019	3.65647 1.38594	3.65647 1.38594
4.64119	3.65647 1.38594	3.65647 1.38594
4.64219	3.65647 1.38594	3.65647 1.38594
4.64319	3.65647 1.38594	3.65647 1.38594
4.64419	3.65647 1.38594	3.65647 1.38594
4.64519	3.65647 1.38594	3.65647 1.38594
4.64619	3.65647 1.38594	3.65647 1.38594
4.64719	3.65647 1.38594	3.65647 1.38594
4.64819	3.65647 1.38594	3.65647 1.38594
4.64919	3.65647 1.38594	3.65647 1.38594
4.65019	3.65647 1.38594	3.65647 1.38594
4.65119	3.65647 1.38594	3.65647 1.38594
4.65219	3.65647 1.38594	3.65647 1.38594
4.65319	3.65647 1.38594	3.65647 1.38594
4.65419	3.65647 1.38594	3.65647 1.38594
4.65519	3.65647 1.38594	3.65647 1.38594
4.65619	3.65647 1.38594	3.65647 1.38594
4.65719	3.65647 1.38594	3.65647 1.38594
4.65819	3.65647 1.38594	3.65647 1.38594
4.65919	3.65647 1.38594	3.65647 1.38594
4.66019	3.65647 1.38594	3.65647 1.38594
4.66119	3.65647 1.38594	3.65647 1.38594
4.66219	3.65647 1.38594	3.65647 1.38594
4.66319	3.65647 1.38594	3.65647 1.38594
4.66419	3.65647 1.38594	3.65647 1.38594
4.66519	3.65647 1.38594	3.65647 1.38594
4.66619	3.65647 1.38594	3.65647 1.38594
4.66719	3.65647 1.38594	3.65647 1.38594
4.66826	3.65647 1.38594	3.65647 1.38594
4.66919	3.65647 1.38594	3.65647 1.38594
4.67019	3.65647 1.38594	3.65647 1.38594
4.67119	3.65647 1.38594	3.65647 1.38594
4.6722	3.65647 1.38594	3.65647 1.38594
4.67319	3.65647 1.38594	3.65647 1.38594
4.67419	3.65647 1.38594	3.65647 1.38594
4.67519	3.65647 1.38594	3.65647 1.38594
4.67619	3.65647 1.38594	3.65647 1.38594
4.67719	3.65647 1.38594	3.65647 1.38594
4.67819	3.65647 1.38594	3.65647 1.38594
4.67919	3.65647 1.38594	3.65647 1.38594
4.68019	3.65647 1.38594	3.65647 1.38594
4.6812	3.65647 1.38594	3.65647 1.38594
4.68221	3.65647 1.38594	3.65647 1.38594
4.68319	3.65647 1.38594	3.65647 1.38594
4.68419	3.65647 1.38594	3.65647 1.38594
4.68519	3.65647 1.38594	3.65647 1.38594
4.68619	3.65647 1.38594	3.65647 1.38594
4.68719	3.65647 1.38594	3.65647 1.38594
4.68819	3.65647 1.38594	3.65647 1.38594
4.68919	3.65647 1.38594	3.65647 1.38594
4.69019	3.65647 1.38594	3.65647 1.38594
4.69119	3.65647 1.38594	3.65647 1.38594
4.69219	3.65647 1.38594	3.65647 1.38594
4.6932	3.65647 1.38594	3.65647 1.38594
4.69419	3.65647 1.38594	3.65647 1.38594
4.69519	3.65647 1.38594	3.65647 1.38594
4.69619	3.65647 1.38594	3.65647 1.38594
4.69719	3.65647 1.38594	3.65647 1.38594
4.69819	3.65647 1.38594	3.65647 1.38594
4.69919	3.65647 1.38594	3.65647 1.38594
4.70019	3.65647 1.38594	3.65647 1.38594
4.7012	3.65647 1.38594	3.65647 1.38594
4.70219	3.65647 1.38594	3.65647 1.38594
4.7032	3.65647 1.38594	3.65647 1.38594
4.70419	3.65647 1.38594	3.65647 1.38594
4.70519	3.65647 1.38594	3.65647 1.38594
4.70619	3.65647 1.38594	3.65647 1.38594
4.70719	3.65647 1.38594	3.65647 1.38594
4.70819	3.65647 1.38594	3.65647 1.38594
4.70919	3.65647 1.38594	3.65647 1.38594
4.71019	3.65647 1.38594	3.65647 1.38594
4.71119	3.65647 1.38594	3.65647 1.38594
4.71219	3.65647 1.38594	3.65647 1.38594
4.71319	3.65647 1.38594	3.65647 1.38594
4.71419	3.65647 1.38594	3.65647 1.38594
4.71519	3.65647 1.38594	3.65647 1.38594
4.71619	3.65647 1.38594	3.65647 1.38594
4.71719	3.65647 1.38594	3.65647 1.38594
4.71819	3.65647 1.38594	3.65647 1.38594
4.7192	3.65647 1.38594	3.65647 1.38594
4.72019	3.65647 1.38594	3.65647 1.38594
4.72119	3.65647 1.38594	3.65647 1.38594
4.72219	3.65647 1.38594	3.65647 1.38594
4.72319	3.65647 1.38594	3.65647 1.38594
4.72419	3.65647 1.38594	3.65647 1.38594
4.72519	3.65647 1.38594	3.65647 1.38594
4.72619	3.65647 1.38594	3.65647 1.38594
4.72719	3.65647 1.38594	3.65647 1.38594
4.72819	3.65647 1.38594	3.65647 1.38594
4.72919	3.65647 1.38594	3.65647 1.38594
4.73019	3.65647 1.38594	3.65647 1.38594
4.73119	3.65647 1.38594	3.65647 1.38594
4.73219	3.65647 1.38594	3.65647 1.38594
4.73319	3.65647 1.38594	3.65647 1.38594
4.73419	3.65647 1.38594	3.65647 1.38594
4.73526	3.65647 1.38594	3.65647 1.38594
4.73619	3.65647 1.38594	3.65647 1.38594
4.73719	3.65647 1.38594	3.65647 1.38594
4.73819	3.65647 1.38594	3.65647 1.38594
4.73919	3.65647 1.38594	3.65647 1.38594
4.7402	3.65647 1.38594	3.65647 1.38594
4.74119	3.65647 1.38594	3.65647 1.38594
4.74219	3.65647 1.38594	3.65647 1.38594
4.74319	3.65647 1.38594	3.65647 1.38594
4.74419	3.65647 1.38594	3.65647 1.38594
4.74519	3.65647 1.38594	3.65647 1.38594
4.74619	3.65647 1.38594	3.65647 1.38594
4.74719	3.65647 1.38594	3.65647 1.38594
4.74819	3.65647 1.38594	3.65647 1.38594
